state,state_long,state_fips,county_fips,county,fips_type
NC,North Carolina,37,151,Randolph County,H1
NC,North Carolina,37,153,Richmond County,H1
NC,North Carolina,37,155,Robeson County,H1
NC,North Carolina,37,157,Rockingham County,H1
NC,North Carolina,37,159,Rowan County,H1
NC,North Carolina,37,161,Rutherford County,H1
NC,North Carolina,37,163,Sampson County,H1
NC,North Carolina,37,165,Scotland County,H1
NC,North Carolina,37,167,Stanly County,H1
NC,North Carolina,37,169,Stokes County,H1
NC,North Carolina,37,171,Surry County,H1
NC,North Carolina,37,173,Swain County,H1
NC,North Carolina,37,175,Transylvania County,H1
NC,North Carolina,37,177,Tyrrell County,H1
NC,North Carolina,37,179,Union County,H1
NC,North Carolina,37,181,Vance County,H1
NC,North Carolina,37,183,Wake County,H1
NC,North Carolina,37,185,Warren County,H1
NC,North Carolina,37,187,Washington County,H1
NC,North Carolina,37,189,Watauga County,H1
NC,North Carolina,37,191,Wayne County,H1
NC,North Carolina,37,193,Wilkes County,H1
NC,North Carolina,37,195,Wilson County,H1
NC,North Carolina,37,197,Yadkin County,H1
NC,North Carolina,37,199,Yancey County,H1
ND,North Dakota,38,1,Adams County,H1
ND,North Dakota,38,3,Barnes County,H1
ND,North Dakota,38,5,Benson County,H1
ND,North Dakota,38,7,Billings County,H1
ND,North Dakota,38,9,Bottineau County,H1
ND,North Dakota,38,11,Bowman County,H1
ND,North Dakota,38,13,Burke County,H1
ND,North Dakota,38,15,Burleigh County,H1
ND,North Dakota,38,17,Cass County,H1
ND,North Dakota,38,19,Cavalier County,H1
ND,North Dakota,38,21,Dickey County,H1
ND,North Dakota,38,23,Divide County,H1
ND,North Dakota,38,25,Dunn County,H1
ND,North Dakota,38,27,Eddy County,H1
ND,North Dakota,38,29,Emmons County,H1
ND,North Dakota,38,31,Foster County,H1
ND,North Dakota,38,33,Golden Valley County,H1
ND,North Dakota,38,35,Grand Forks County,H1
ND,North Dakota,38,37,Grant County,H1
ND,North Dakota,38,39,Griggs County,H1
ND,North Dakota,38,41,Hettinger County,H1
ND,North Dakota,38,43,Kidder County,H1
ND,North Dakota,38,45,LaMoure County,H1
ND,North Dakota,38,47,Logan County,H1
ND,North Dakota,38,49,McHenry County,H1
ND,North Dakota,38,51,McIntosh County,H1
ND,North Dakota,38,53,McKenzie County,H1
ND,North Dakota,38,55,McLean County,H1
ND,North Dakota,38,57,Mercer County,H1
ND,North Dakota,38,59,Morton County,H1
ND,North Dakota,38,61,Mountrail County,H1
ND,North Dakota,38,63,Nelson County,H1
ND,North Dakota,38,65,Oliver County,H1
ND,North Dakota,38,67,Pembina County,H1
ND,North Dakota,38,69,Pierce County,H1
ND,North Dakota,38,71,Ramsey County,H1
ND,North Dakota,38,73,Ransom County,H1
ND,North Dakota,38,75,Renville County,H1
ND,North Dakota,38,77,Richland County,H1
ND,North Dakota,38,79,Rolette County,H1
ND,North Dakota,38,81,Sargent County,H1
ND,North Dakota,38,83,Sheridan County,H1
ND,North Dakota,38,85,Sioux County,H1
ND,North Dakota,38,87,Slope County,H1
ND,North Dakota,38,89,Stark County,H1
ND,North Dakota,38,91,Steele County,H1
ND,North Dakota,38,93,Stutsman County,H1
ND,North Dakota,38,95,Towner County,H1
ND,North Dakota,38,97,Traill County,H1
ND,North Dakota,38,99,Walsh County,H1
ND,North Dakota,38,101,Ward County,H1
ND,North Dakota,38,103,Wells County,H1
ND,North Dakota,38,105,Williams County,H1
OH,Ohio,39,1,Adams County,H1
OH,Ohio,39,3,Allen County,H1
OH,Ohio,39,5,Ashland County,H1
OH,Ohio,39,7,Ashtabula County,H1
OH,Ohio,39,9,Athens County,H1
OH,Ohio,39,11,Auglaize County,H1
OH,Ohio,39,13,Belmont County,H1
OH,Ohio,39,15,Brown County,H1
OH,Ohio,39,17,Butler County,H1
OH,Ohio,39,19,Carroll County,H1
OH,Ohio,39,21,Champaign County,H1
OH,Ohio,39,23,Clark County,H1
OH,Ohio,39,25,Clermont County,H1
OH,Ohio,39,27,Clinton County,H1
OH,Ohio,39,29,Columbiana County,H1
OH,Ohio,39,31,Coshocton County,H1
OH,Ohio,39,33,Crawford County,H1
OH,Ohio,39,35,Cuyahoga County,H1
OH,Ohio,39,37,Darke County,H1
OH,Ohio,39,39,Defiance County,H1
OH,Ohio,39,41,Delaware County,H1
OH,Ohio,39,43,Erie County,H1
OH,Ohio,39,45,Fairfield County,H1
OH,Ohio,39,47,Fayette County,H1
OH,Ohio,39,49,Franklin County,H1
OH,Ohio,39,51,Fulton County,H1
OH,Ohio,39,53,Gallia County,H1
OH,Ohio,39,55,Geauga County,H1
OH,Ohio,39,57,Greene County,H1
OH,Ohio,39,59,Guernsey County,H1
OH,Ohio,39,61,Hamilton County,H1
OH,Ohio,39,63,Hancock County,H1
OH,Ohio,39,65,Hardin County,H1
OH,Ohio,39,67,Harrison County,H1
OH,Ohio,39,69,Henry County,H1
OH,Ohio,39,71,Highland County,H1
OH,Ohio,39,73,Hocking County,H1
OH,Ohio,39,75,Holmes County,H1
OH,Ohio,39,77,Huron County,H1
OH,Ohio,39,79,Jackson County,H1
OH,Ohio,39,81,Jefferson County,H1
OH,Ohio,39,83,Knox County,H1
OH,Ohio,39,85,Lake County,H1
OH,Ohio,39,87,Lawrence County,H1
OH,Ohio,39,89,Licking County,H1
OH,Ohio,39,91,Logan County,H1
OH,Ohio,39,93,Lorain County,H1
OH,Ohio,39,95,Lucas County,H1
OH,Ohio,39,97,Madison County,H1
OH,Ohio,39,99,Mahoning County,H1
OH,Ohio,39,101,Marion County,H1
OH,Ohio,39,103,Medina County,H1
OH,Ohio,39,105,Meigs County,H1
OH,Ohio,39,107,Mercer County,H1
OH,Ohio,39,109,Miami County,H1
OH,Ohio,39,111,Monroe County,H1
OH,Ohio,39,113,Montgomery County,H1
OH,Ohio,39,115,Morgan County,H1
OH,Ohio,39,117,Morrow County,H1
OH,Ohio,39,119,Muskingum County,H1
OH,Ohio,39,121,Noble County,H1
OH,Ohio,39,123,Ottawa County,H1
OH,Ohio,39,125,Paulding County,H1
OH,Ohio,39,127,Perry County,H1
OH,Ohio,39,129,Pickaway County,H1
OH,Ohio,39,131,Pike County,H1
OH,Ohio,39,133,Portage County,H1
OH,Ohio,39,135,Preble County,H1
OH,Ohio,39,137,Putnam County,H1
OH,Ohio,39,139,Richland County,H1
OH,Ohio,39,141,Ross County,H1
OH,Ohio,39,143,Sandusky County,H1
OH,Ohio,39,145,Scioto County,H1
OH,Ohio,39,147,Seneca County,H1
OH,Ohio,39,149,Shelby County,H1
OH,Ohio,39,151,Stark County,H1
OH,Ohio,39,153,Summit County,H1
OH,Ohio,39,155,Trumbull County,H1
OH,Ohio,39,157,Tuscarawas County,H1
OH,Ohio,39,159,Union County,H1
OH,Ohio,39,161,Van Wert County,H1
OH,Ohio,39,163,Vinton County,H1
OH,Ohio,39,165,Warren County,H1
OH,Ohio,39,167,Washington County,H1
OH,Ohio,39,169,Wayne County,H1
OH,Ohio,39,171,Williams County,H1
OH,Ohio,39,173,Wood County,H1
OH,Ohio,39,175,Wyandot County,H1
OK,Oklahoma,40,1,Adair County,H1
OK,Oklahoma,40,3,Alfalfa County,H1
OK,Oklahoma,40,5,Atoka County,H1
OK,Oklahoma,40,7,Beaver County,H1
OK,Oklahoma,40,9,Beckham County,H1
OK,Oklahoma,40,11,Blaine County,H1
OK,Oklahoma,40,13,Bryan County,H1
OK,Oklahoma,40,15,Caddo County,H1
OK,Oklahoma,40,17,Canadian County,H1
OK,Oklahoma,40,19,Carter County,H1
OK,Oklahoma,40,21,Cherokee County,H1
OK,Oklahoma,40,23,Choctaw County,H1
OK,Oklahoma,40,25,Cimarron County,H1
OK,Oklahoma,40,27,Cleveland County,H1
OK,Oklahoma,40,29,Coal County,H1
OK,Oklahoma,40,31,Comanche County,H1
OK,Oklahoma,40,33,Cotton County,H1
OK,Oklahoma,40,35,Craig County,H1
OK,Oklahoma,40,37,Creek County,H1
OK,Oklahoma,40,39,Custer County,H1
OK,Oklahoma,40,41,Delaware County,H1
OK,Oklahoma,40,43,Dewey County,H1
OK,Oklahoma,40,45,Ellis County,H1
OK,Oklahoma,40,47,Garfield County,H1
OK,Oklahoma,40,49,Garvin County,H1
OK,Oklahoma,40,51,Grady County,H1
OK,Oklahoma,40,53,Grant County,H1
OK,Oklahoma,40,55,Greer County,H1
OK,Oklahoma,40,57,Harmon County,H1
OK,Oklahoma,40,59,Harper County,H1
OK,Oklahoma,40,61,Haskell County,H1
OK,Oklahoma,40,63,Hughes County,H1
OK,Oklahoma,40,65,Jackson County,H1
OK,Oklahoma,40,67,Jefferson County,H1
OK,Oklahoma,40,69,Johnston County,H1
OK,Oklahoma,40,71,Kay County,H1
OK,Oklahoma,40,73,Kingfisher County,H1
OK,Oklahoma,40,75,Kiowa County,H1
OK,Oklahoma,40,77,Latimer County,H1
OK,Oklahoma,40,79,Le Flore County,H1
OK,Oklahoma,40,81,Lincoln County,H1
OK,Oklahoma,40,83,Logan County,H1
OK,Oklahoma,40,85,Love County,H1
OK,Oklahoma,40,87,McClain County,H1
OK,Oklahoma,40,89,McCurtain County,H1
OK,Oklahoma,40,91,McIntosh County,H1
OK,Oklahoma,40,93,Major County,H1
OK,Oklahoma,40,95,Marshall County,H1
OK,Oklahoma,40,97,Mayes County,H1
OK,Oklahoma,40,99,Murray County,H1
OK,Oklahoma,40,101,Muskogee County,H1
OK,Oklahoma,40,103,Noble County,H1
OK,Oklahoma,40,105,Nowata County,H1
OK,Oklahoma,40,107,Okfuskee County,H1
OK,Oklahoma,40,109,Oklahoma County,H1
OK,Oklahoma,40,111,Okmulgee County,H1
OK,Oklahoma,40,113,Osage County,H1
OK,Oklahoma,40,115,Ottawa County,H1
OK,Oklahoma,40,117,Pawnee County,H1
OK,Oklahoma,40,119,Payne County,H1
OK,Oklahoma,40,121,Pittsburg County,H1
OK,Oklahoma,40,123,Pontotoc County,H1
OK,Oklahoma,40,125,Pottawatomie County,H1
OK,Oklahoma,40,127,Pushmataha County,H1
OK,Oklahoma,40,129,Roger Mills County,H1
OK,Oklahoma,40,131,Rogers County,H1
OK,Oklahoma,40,133,Seminole County,H1
OK,Oklahoma,40,135,Sequoyah County,H1
OK,Oklahoma,40,137,Stephens County,H1
OK,Oklahoma,40,139,Texas County,H1
OK,Oklahoma,40,141,Tillman County,H1
OK,Oklahoma,40,143,Tulsa County,H1
OK,Oklahoma,40,145,Wagoner County,H1
OK,Oklahoma,40,147,Washington County,H1
OK,Oklahoma,40,149,Washita County,H1
OK,Oklahoma,40,151,Woods County,H1
OK,Oklahoma,40,153,Woodward County,H1
OR,Oregon,41,1,Baker County,H1
OR,Oregon,41,3,Benton County,H1
OR,Oregon,41,5,Clackamas County,H1
OR,Oregon,41,7,Clatsop County,H1
OR,Oregon,41,9,Columbia County,H1
OR,Oregon,41,11,Coos County,H1
OR,Oregon,41,13,Crook County,H1
OR,Oregon,41,15,Curry County,H1
OR,Oregon,41,17,Deschutes County,H1
OR,Oregon,41,19,Douglas County,H1
OR,Oregon,41,21,Gilliam County,H1
OR,Oregon,41,23,Grant County,H1
OR,Oregon,41,25,Harney County,H1
OR,Oregon,41,27,Hood River County,H1
OR,Oregon,41,29,Jackson County,H1
OR,Oregon,41,31,Jefferson County,H1
OR,Oregon,41,33,Josephine County,H1
OR,Oregon,41,35,Klamath County,H1
OR,Oregon,41,37,Lake County,H1
OR,Oregon,41,39,Lane County,H1
OR,Oregon,41,41,Lincoln County,H1
OR,Oregon,41,43,Linn County,H1
OR,Oregon,41,45,Malheur County,H1
OR,Oregon,41,47,Marion County,H1
OR,Oregon,41,49,Morrow County,H1
OR,Oregon,41,51,Multnomah County,H1
OR,Oregon,41,53,Polk County,H1
OR,Oregon,41,55,Sherman County,H1
OR,Oregon,41,57,Tillamook County,H1
OR,Oregon,41,59,Umatilla County,H1
OR,Oregon,41,61,Union County,H1
OR,Oregon,41,63,Wallowa County,H1
OR,Oregon,41,65,Wasco County,H1
OR,Oregon,41,67,Washington County,H1
OR,Oregon,41,69,Wheeler County,H1
OR,Oregon,41,71,Yamhill County,H1
PA,Pennsylvania,42,1,Adams County,H1
PA,Pennsylvania,42,3,Allegheny County,H1
PA,Pennsylvania,42,5,Armstrong County,H1
PA,Pennsylvania,42,7,Beaver County,H1
PA,Pennsylvania,42,9,Bedford County,H1
PA,Pennsylvania,42,11,Berks County,H1
PA,Pennsylvania,42,13,Blair County,H1
PA,Pennsylvania,42,15,Bradford County,H1
PA,Pennsylvania,42,17,Bucks County,H1
PA,Pennsylvania,42,19,Butler County,H1
PA,Pennsylvania,42,21,Cambria County,H1
PA,Pennsylvania,42,23,Cameron County,H1
PA,Pennsylvania,42,25,Carbon County,H1
PA,Pennsylvania,42,27,Centre County,H1
PA,Pennsylvania,42,29,Chester County,H1
PA,Pennsylvania,42,31,Clarion County,H1
PA,Pennsylvania,42,33,Clearfield County,H1
PA,Pennsylvania,42,35,Clinton County,H1
PA,Pennsylvania,42,37,Columbia County,H1
PA,Pennsylvania,42,39,Crawford County,H1
PA,Pennsylvania,42,41,Cumberland County,H1
PA,Pennsylvania,42,43,Dauphin County,H1
PA,Pennsylvania,42,45,Delaware County,H1
PA,Pennsylvania,42,47,Elk County,H1
PA,Pennsylvania,42,49,Erie County,H1
PA,Pennsylvania,42,51,Fayette County,H1
PA,Pennsylvania,42,53,Forest County,H1
PA,Pennsylvania,42,55,Franklin County,H1
PA,Pennsylvania,42,57,Fulton County,H1
PA,Pennsylvania,42,59,Greene County,H1
PA,Pennsylvania,42,61,Huntingdon County,H1
PA,Pennsylvania,42,63,Indiana County,H1
PA,Pennsylvania,42,65,Jefferson County,H1
PA,Pennsylvania,42,67,Juniata County,H1
PA,Pennsylvania,42,69,Lackawanna County,H1
PA,Pennsylvania,42,71,Lancaster County,H1
PA,Pennsylvania,42,73,Lawrence County,H1
PA,Pennsylvania,42,75,Lebanon County,H1
PA,Pennsylvania,42,77,Lehigh County,H1
PA,Pennsylvania,42,79,Luzerne County,H1
PA,Pennsylvania,42,81,Lycoming County,H1
PA,Pennsylvania,42,83,McKean County,H1
PA,Pennsylvania,42,85,Mercer County,H1
PA,Pennsylvania,42,87,Mifflin County,H1
PA,Pennsylvania,42,89,Monroe County,H1
PA,Pennsylvania,42,91,Montgomery County,H1
PA,Pennsylvania,42,93,Montour County,H1
PA,Pennsylvania,42,95,Northampton County,H1
PA,Pennsylvania,42,97,Northumberland County,H1
PA,Pennsylvania,42,99,Perry County,H1
PA,Pennsylvania,42,101,Philadelphia County,H6
PA,Pennsylvania,42,103,Pike County,H1
PA,Pennsylvania,42,105,Potter County,H1
PA,Pennsylvania,42,107,Schuylkill County,H1
PA,Pennsylvania,42,109,Snyder County,H1
PA,Pennsylvania,42,111,Somerset County,H1
PA,Pennsylvania,42,113,Sullivan County,H1
PA,Pennsylvania,42,115,Susquehanna County,H1
PA,Pennsylvania,42,117,Tioga County,H1
PA,Pennsylvania,42,119,Union County,H1
PA,Pennsylvania,42,121,Venango County,H1
PA,Pennsylvania,42,123,Warren County,H1
PA,Pennsylvania,42,125,Washington County,H1
PA,Pennsylvania,42,127,Wayne County,H1
PA,Pennsylvania,42,129,Westmoreland County,H1
PA,Pennsylvania,42,131,Wyoming County,H1
PA,Pennsylvania,42,133,York County,H1
RI,Rhode Island,44,1,Bristol County,H4
RI,Rhode Island,44,3,Kent County,H4
RI,Rhode Island,44,5,Newport County,H4
RI,Rhode Island,44,7,Providence County,H4
RI,Rhode Island,44,9,Washington County,H4
SC,South Carolina,45,1,Abbeville County,H1
SC,South Carolina,45,3,Aiken County,H1
SC,South Carolina,45,5,Allendale County,H1
SC,South Carolina,45,7,Anderson County,H1
SC,South Carolina,45,9,Bamberg County,H1
SC,South Carolina,45,11,Barnwell County,H1
SC,South Carolina,45,13,Beaufort County,H1
SC,South Carolina,45,15,Berkeley County,H1
SC,South Carolina,45,17,Calhoun County,H1
SC,South Carolina,45,19,Charleston County,H1
SC,South Carolina,45,21,Cherokee County,H1
SC,South Carolina,45,23,Chester County,H1
SC,South Carolina,45,25,Chesterfield County,H1
SC,South Carolina,45,27,Clarendon County,H1
SC,South Carolina,45,29,Colleton County,H1
SC,South Carolina,45,31,Darlington County,H1
SC,South Carolina,45,33,Dillon County,H1
SC,South Carolina,45,35,Dorchester County,H1
SC,South Carolina,45,37,Edgefield County,H1
SC,South Carolina,45,39,Fairfield County,H1
SC,South Carolina,45,41,Florence County,H1
SC,South Carolina,45,43,Georgetown County,H1
SC,South Carolina,45,45,Greenville County,H1
SC,South Carolina,45,47,Greenwood County,H1
SC,South Carolina,45,49,Hampton County,H1
SC,South Carolina,45,51,Horry County,H1
SC,South Carolina,45,53,Jasper County,H1
SC,South Carolina,45,55,Kershaw County,H1
SC,South Carolina,45,57,Lancaster County,H1
SC,South Carolina,45,59,Laurens County,H1
SC,South Carolina,45,61,Lee County,H1
SC,South Carolina,45,63,Lexington County,H1
SC,South Carolina,45,65,McCormick County,H1
SC,South Carolina,45,67,Marion County,H1
SC,South Carolina,45,69,Marlboro County,H1
SC,South Carolina,45,71,Newberry County,H1
SC,South Carolina,45,73,Oconee County,H1
SC,South Carolina,45,75,Orangeburg County,H1
SC,South Carolina,45,77,Pickens County,H1
SC,South Carolina,45,79,Richland County,H1
SC,South Carolina,45,81,Saluda County,H1
SC,South Carolina,45,83,Spartanburg County,H1
SC,South Carolina,45,85,Sumter County,H1
SC,South Carolina,45,87,Union County,H1
SC,South Carolina,45,89,Williamsburg County,H1
SC,South Carolina,45,91,York County,H1
SD,South Dakota,46,3,Aurora County,H1
SD,South Dakota,46,5,Beadle County,H1
SD,South Dakota,46,7,Bennett County,H1
SD,South Dakota,46,9,Bon Homme County,H1
SD,South Dakota,46,11,Brookings County,H1
SD,South Dakota,46,13,Brown County,H1
SD,South Dakota,46,15,Brule County,H1
SD,South Dakota,46,17,Buffalo County,H1
SD,South Dakota,46,19,Butte County,H1
SD,South Dakota,46,21,Campbell County,H1
SD,South Dakota,46,23,Charles Mix County,H1
SD,South Dakota,46,25,Clark County,H1
SD,South Dakota,46,27,Clay County,H1
SD,South Dakota,46,29,Codington County,H1
SD,South Dakota,46,31,Corson County,H1
SD,South Dakota,46,33,Custer County,H1
SD,South Dakota,46,35,Davison County,H1
SD,South Dakota,46,37,Day County,H1
SD,South Dakota,46,39,Deuel County,H1
SD,South Dakota,46,41,Dewey County,H1
SD,South Dakota,46,43,Douglas County,H1
SD,South Dakota,46,45,Edmunds County,H1
SD,South Dakota,46,47,Fall River County,H1
SD,South Dakota,46,49,Faulk County,H1
SD,South Dakota,46,51,Grant County,H1
SD,South Dakota,46,53,Gregory County,H1
SD,South Dakota,46,55,Haakon County,H1
SD,South Dakota,46,57,Hamlin County,H1
SD,South Dakota,46,59,Hand County,H1
SD,South Dakota,46,61,Hanson County,H1
SD,South Dakota,46,63,Harding County,H1
SD,South Dakota,46,65,Hughes County,H1
SD,South Dakota,46,67,Hutchinson County,H1
SD,South Dakota,46,69,Hyde County,H1
SD,South Dakota,46,71,Jackson County,H1
SD,South Dakota,46,73,Jerauld County,H1
SD,South Dakota,46,75,Jones County,H1
SD,South Dakota,46,77,Kingsbury County,H1
SD,South Dakota,46,79,Lake County,H1
SD,South Dakota,46,81,Lawrence County,H1
SD,South Dakota,46,83,Lincoln County,H1
SD,South Dakota,46,85,Lyman County,H1
SD,South Dakota,46,87,McCook County,H1
SD,South Dakota,46,89,McPherson County,H1
SD,South Dakota,46,91,Marshall County,H1
SD,South Dakota,46,93,Meade County,H1
SD,South Dakota,46,95,Mellette County,H1
SD,South Dakota,46,97,Miner County,H1
SD,South Dakota,46,99,Minnehaha County,H1
SD,South Dakota,46,101,Moody County,H1
SD,South Dakota,46,103,Pennington County,H1
SD,South Dakota,46,105,Perkins County,H1
SD,South Dakota,46,107,Potter County,H1
SD,South Dakota,46,109,Roberts County,H1
SD,South Dakota,46,111,Sanborn County,H1
SD,South Dakota,46,113,Shannon County,H1
SD,South Dakota,46,115,Spink County,H1
SD,South Dakota,46,117,Stanley County,H1
SD,South Dakota,46,119,Sully County,H1
SD,South Dakota,46,121,Todd County,H1
SD,South Dakota,46,123,Tripp County,H1
SD,South Dakota,46,125,Turner County,H1
SD,South Dakota,46,127,Union County,H1
SD,South Dakota,46,129,Walworth County,H1
SD,South Dakota,46,135,Yankton County,H1
SD,South Dakota,46,137,Ziebach County,H1
TN,Tennessee,47,1,Anderson County,H1
TN,Tennessee,47,3,Bedford County,H1
TN,Tennessee,47,5,Benton County,H1
TN,Tennessee,47,7,Bledsoe County,H1
TN,Tennessee,47,9,Blount County,H1
TN,Tennessee,47,11,Bradley County,H1
TN,Tennessee,47,13,Campbell County,H1
TN,Tennessee,47,15,Cannon County,H1
TN,Tennessee,47,17,Carroll County,H1
TN,Tennessee,47,19,Carter County,H1
TN,Tennessee,47,21,Cheatham County,H1
TN,Tennessee,47,23,Chester County,H1
TN,Tennessee,47,25,Claiborne County,H1
TN,Tennessee,47,27,Clay County,H1
TN,Tennessee,47,29,Cocke County,H1
TN,Tennessee,47,31,Coffee County,H1
TN,Tennessee,47,33,Crockett County,H1
TN,Tennessee,47,35,Cumberland County,H1
TN,Tennessee,47,37,Davidson County,H6
TN,Tennessee,47,39,Decatur County,H1
TN,Tennessee,47,41,DeKalb County,H1
TN,Tennessee,47,43,Dickson County,H1
TN,Tennessee,47,45,Dyer County,H1
TN,Tennessee,47,47,Fayette County,H1
TN,Tennessee,47,49,Fentress County,H1
TN,Tennessee,47,51,Franklin County,H1
TN,Tennessee,47,53,Gibson County,H1
TN,Tennessee,47,55,Giles County,H1
TN,Tennessee,47,57,Grainger County,H1
TN,Tennessee,47,59,Greene County,H1
TN,Tennessee,47,61,Grundy County,H1
TN,Tennessee,47,63,Hamblen County,H1
TN,Tennessee,47,65,Hamilton County,H1
TN,Tennessee,47,67,Hancock County,H1
TN,Tennessee,47,69,Hardeman County,H1
TN,Tennessee,47,71,Hardin County,H1
TN,Tennessee,47,73,Hawkins County,H1
TN,Tennessee,47,75,Haywood County,H1
TN,Tennessee,47,77,Henderson County,H1
TN,Tennessee,47,79,Henry County,H1
TN,Tennessee,47,81,Hickman County,H1
TN,Tennessee,47,83,Houston County,H1
TN,Tennessee,47,85,Humphreys County,H1
TN,Tennessee,47,87,Jackson County,H1
TN,Tennessee,47,89,Jefferson County,H1
TN,Tennessee,47,91,Johnson County,H1
TN,Tennessee,47,93,Knox County,H1
TN,Tennessee,47,95,Lake County,H1
TN,Tennessee,47,97,Lauderdale County,H1
TN,Tennessee,47,99,Lawrence County,H1
TN,Tennessee,47,101,Lewis County,H1
TN,Tennessee,47,103,Lincoln County,H1
TN,Tennessee,47,105,Loudon County,H1
TN,Tennessee,47,107,McMinn County,H1
TN,Tennessee,47,109,McNairy County,H1
TN,Tennessee,47,111,Macon County,H1
TN,Tennessee,47,113,Madison County,H1
TN,Tennessee,47,115,Marion County,H1
TN,Tennessee,47,117,Marshall County,H1
TN,Tennessee,47,119,Maury County,H1
TN,Tennessee,47,121,Meigs County,H1
TN,Tennessee,47,123,Monroe County,H1
TN,Tennessee,47,125,Montgomery County,H1
TN,Tennessee,47,127,Moore County,H6
TN,Tennessee,47,129,Morgan County,H1
TN,Tennessee,47,131,Obion County,H1
TN,Tennessee,47,133,Overton County,H1
TN,Tennessee,47,135,Perry County,H1
TN,Tennessee,47,137,Pickett County,H1
TN,Tennessee,47,139,Polk County,H1
TN,Tennessee,47,141,Putnam County,H1
TN,Tennessee,47,143,Rhea County,H1
TN,Tennessee,47,145,Roane County,H1
TN,Tennessee,47,147,Robertson County,H1
TN,Tennessee,47,149,Rutherford County,H1
TN,Tennessee,47,151,Scott County,H1
TN,Tennessee,47,153,Sequatchie County,H1
TN,Tennessee,47,155,Sevier County,H1
TN,Tennessee,47,157,Shelby County,H1
TN,Tennessee,47,159,Smith County,H1
TN,Tennessee,47,161,Stewart County,H1
TN,Tennessee,47,163,Sullivan County,H1
TN,Tennessee,47,165,Sumner County,H1
TN,Tennessee,47,167,Tipton County,H1
TN,Tennessee,47,169,Trousdale County,H6
TN,Tennessee,47,171,Unicoi County,H1
TN,Tennessee,47,173,Union County,H1
TN,Tennessee,47,175,Van Buren County,H1
TN,Tennessee,47,177,Warren County,H1
TN,Tennessee,47,179,Washington County,H1
TN,Tennessee,47,181,Wayne County,H1
TN,Tennessee,47,183,Weakley County,H1
TN,Tennessee,47,185,White County,H1
TN,Tennessee,47,187,Williamson County,H1
TN,Tennessee,47,189,Wilson County,H1
TX,Texas,48,1,Anderson County,H1
TX,Texas,48,3,Andrews County,H1
TX,Texas,48,5,Angelina County,H1
TX,Texas,48,7,Aransas County,H1
TX,Texas,48,9,Archer County,H1
TX,Texas,48,11,Armstrong County,H1
TX,Texas,48,13,Atascosa County,H1
TX,Texas,48,15,Austin County,H1
TX,Texas,48,17,Bailey County,H1
TX,Texas,48,19,Bandera County,H1
TX,Texas,48,21,Bastrop County,H1
TX,Texas,48,23,Baylor County,H1
TX,Texas,48,25,Bee County,H1
TX,Texas,48,27,Bell County,H1
TX,Texas,48,29,Bexar County,H1
TX,Texas,48,31,Blanco County,H1
TX,Texas,48,33,Borden County,H1
TX,Texas,48,35,Bosque County,H1
TX,Texas,48,37,Bowie County,H1
TX,Texas,48,39,Brazoria County,H1
TX,Texas,48,41,Brazos County,H1
TX,Texas,48,43,Brewster County,H1
TX,Texas,48,45,Briscoe County,H1
TX,Texas,48,47,Brooks County,H1
TX,Texas,48,49,Brown County,H1
TX,Texas,48,51,Burleson County,H1
TX,Texas,48,53,Burnet County,H1
TX,Texas,48,55,Caldwell County,H1
TX,Texas,48,57,Calhoun County,H1
TX,Texas,48,59,Callahan County,H1
TX,Texas,48,61,Cameron County,H1
TX,Texas,48,63,Camp County,H1
TX,Texas,48,65,Carson County,H1
TX,Texas,48,67,Cass County,H1
TX,Texas,48,69,Castro County,H1
TX,Texas,48,71,Chambers County,H1
TX,Texas,48,73,Cherokee County,H1
TX,Texas,48,75,Childress County,H1
TX,Texas,48,77,Clay County,H1
TX,Texas,48,79,Cochran County,H1
TX,Texas,48,81,Coke County,H1
TX,Texas,48,83,Coleman County,H1
TX,Texas,48,85,Collin County,H1
TX,Texas,48,87,Collingsworth County,H1
TX,Texas,48,89,Colorado County,H1
TX,Texas,48,91,Comal County,H1
TX,Texas,48,93,Comanche County,H1
TX,Texas,48,95,Concho County,H1
TX,Texas,48,97,Cooke County,H1
TX,Texas,48,99,Coryell County,H1
TX,Texas,48,101,Cottle County,H1
TX,Texas,48,103,Crane County,H1
TX,Texas,48,105,Crockett County,H1
TX,Texas,48,107,Crosby County,H1
TX,Texas,48,109,Culberson County,H1
TX,Texas,48,111,Dallam County,H1
TX,Texas,48,113,Dallas County,H1
TX,Texas,48,115,Dawson County,H1
TX,Texas,48,117,Deaf Smith County,H1
TX,Texas,48,119,Delta County,H1
TX,Texas,48,121,Denton County,H1
TX,Texas,48,123,DeWitt County,H1
TX,Texas,48,125,Dickens County,H1
TX,Texas,48,127,Dimmit County,H1
TX,Texas,48,129,Donley County,H1
TX,Texas,48,131,Duval County,H1
TX,Texas,48,133,Eastland County,H1
TX,Texas,48,135,Ector County,H1
TX,Texas,48,137,Edwards County,H1
TX,Texas,48,139,Ellis County,H1
TX,Texas,48,141,El Paso County,H1
TX,Texas,48,143,Erath County,H1
TX,Texas,48,145,Falls County,H1
TX,Texas,48,147,Fannin County,H1
TX,Texas,48,149,Fayette County,H1
TX,Texas,48,151,Fisher County,H1
TX,Texas,48,153,Floyd County,H1
TX,Texas,48,155,Foard County,H1
TX,Texas,48,157,Fort Bend County,H1
TX,Texas,48,159,Franklin County,H1
TX,Texas,48,161,Freestone County,H1
